,800cm,810cm,820cm,830cm,840cm,850cm,860cm,870cm,880cm,890cm,900cm,910cm,920cm,930cm,940cm,950cm,960cm,970cm,980cm,990cm,1000cm,1010cm,1020cm,1030cm,1040cm,1050cm,1060cm,1070cm,1080cm,1090cm,1100cm,1110cm,1120cm,1130cm,1140cm,1150cm,1160cm,1170cm,1180cm,1190cm,1200cm,1210cm,1220cm,1230cm,1240cm,1250cm,1260cm,1270cm,1280cm,1290cm,1300cm,1310cm,1320cm,1330cm,1340cm,1350cm,1360cm,1370cm,1380cm,1390cm,1400cm,1410cm,1420cm,1430cm,1440cm,1450cm,1460cm,1470cm,1480cm,1490cm,1500cm,1510cm,1520cm,1530cm,1540cm,1550cm,1560cm,1570cm,1580cm,1590cm,1600cm,1610cm,1620cm,1630cm,1640cm,1650cm,1660cm,1670cm,1680cm,1690cm,1700cm,1710cm,1720cm,1730cm,1740cm,1750cm,1760cm,1770cm,1780cm,1790cm,1800cm
vcdConf52,-0.0034269360744552386,0.011887148663649871,0.000781150112124699,-0.00455647767768266,-0.004838617517069695,-0.0011177863659022136,-0.0006179904168008128,-0.0024432370719598613,0.0009353000868033288,0.0010853253424175633,0.000267732487114384,0.00030962515432589755,0.0010366872735146997,0.0017956230099354094,0.004358973505238769,0.0014968675327750153,0.00011821307175269934,-0.0007302039067200934,-0.00038473286129176847,-0.00153377430594758,-0.000725679175653792,-0.00014587373620707374,-1.988628532508276e-05,0.00023376235999656401,5.7584439485610166e-05,-6.224998066795212e-05,-0.00017127462497026617,-0.0004649974429604291,-0.0018328484077976066,-0.011671233958011172,0.0004654015714021041,0.007692066543875902,0.001316909850933884,0.0009031958353576615,0.0017352837486323068,0.002551510860159673,0.003441773242951317,0.0007417204790581549,0.00012718482237514663,0.0010229202098030073,0.003845662466905957,0.005009850057273067,0.0013509661778928481,0.00016513055179523303,-0.0005362744684328515,-0.010830934205903123,-0.0025517103550612022,-6.0099612378922096e-05,0.0010018822809967599,0.003117285645260468,0.014572785625291225,0.030470442505348718,0.00010746947809043104,0.008227700562271222,-0.0001498982513280871,-0.00858358957390497,-0.019667242998026826,-0.01366142747387635,0.011684934938441844,0.0024547809866813327,0.0028592234590921577,0.009418881424977932,0.01287229763777172,-0.006047484863792317,0.0003057018075049793,-0.00013701409944363716,-0.0005347220818248073,-0.0016646422782818355,-0.0031329055828927593,-0.019061367715189324,-0.011619749936458269,-0.004639526840819897,-0.008696242212914502,0.0002507294237270617,0.006792198446501036,0.0011776962393940467,0.0003036932309875723,0.0004749215201557575,0.00011282653003716792,6.797085581762143e-05,0.00010326023797860936,0.00023856506528674757,0.0008568594410896927,0.005274597753777388,-0.0015824928963943286,-0.00039826547989009025,4.474031132215783e-05,0.00023929545400821274,0.001080406487272892,0.0020884278625239888,0.0003730404538723676,0.00013350625156341247,6.725847290877973e-05,4.035335792854145e-05,2.6919247920487773e-05,1.9331097649200705e-05,1.4721419495923474e-05,1.1851831356513949e-05,1.0195099420453723e-05,9.716260887876594e-06,1.1291048335823805e-05
irConf522,68.62067961431885,230.2998184730019,51.61211290407714,64.8116469396429,74.0851030658743,29.73110955958513,26.248185645364174,49.3545473440416,87.54529454585207,32.81910716329126,11.111978896288417,7.154369818405815,7.273785262879522,17.276364995891154,14.932328862541802,12.159715395538546,21.635675808624505,56.68174523084285,19.823200763201765,26.327130613584362,8.564523198217062,6.030274849537453,6.05864693520622,7.848530416812905,10.834158986428077,14.301835567426453,29.118585573994952,109.90569414899363,242.6537105622781,53.84985908790973,51.38455676516405,98.81149227244637,154.8146799550803,50.47999823685833,86.00274892034656,96.89699670384142,61.456974482476404,22.96605305908504,17.69567690753019,25.765719131729256,87.06215228797701,139.6540306824,75.99649189629565,29.518119670047675,29.41963094898855,28.433057956096288,71.55498090713202,69.07234619338159,128.19209923883358,644.6554869634173,214.30699204849748,223.59457745226,332.15415978507684,158.87514888940348,64.70050758714976,52.19310208189382,79.64451450232441,189.46374663367914,246.82866297116524,58.91725305444514,40.30792777130447,32.767644048811114,70.00005306571497,121.87663238384572,73.51536805735347,30.920839120476924,36.0153558987721,122.75510755467556,149.44616412477586,54.2877306643641,68.91397056261052,67.70826818118,67.23714114244977,101.56007526752035,81.83846642615666,62.740222778470404,200.4762558291599,405.51386907987273,78.47653008478146,34.5850677436669,26.12317823300589,31.958447941348282,73.13944792672591,378.26451809252,131.75723004017252,40.24042829178522,25.27684272624629,33.584387328642656,134.93852594850927,75.31526718436498,21.46120729828589,11.898458350223391,8.905147925977284,7.868981027994002,7.786536046570921,8.440593722680934,9.952399964928839,12.805059173063507,18.24001614919947,29.738877994469576,59.814937870561046
vcdConf522,-0.0036664934384982592,-0.014064007287987032,-0.0016103743129962176,0.0034666590690463125,0.0038061202199778,-0.0005353279430191537,-0.0017535292158098775,0.0005834963952938436,0.0077429481257273594,0.004265805131580704,0.0008337377848117371,0.0002315409871008216,4.414731445130165e-05,0.0004444939991768675,-0.0021967555494840506,-0.0022110155102768388,-0.0031307292347885797,-0.02021191237813778,-0.004495018745645564,-0.00039923793875536916,-0.00039206835241040736,-0.00023277715952493676,-0.00013131877155680112,-6.8149924638644e-05,-2.8955197647351884e-05,-1.9049902466396928e-05,-8.79976696493753e-05,-0.000743145157864906,-0.0018085840516232337,0.00037039302869617646,0.0016041642807371544,0.007974344109616446,0.018448021152470958,0.004481274804894218,0.006068047453191209,0.0037968687772263095,0.003948611021942535,0.0012871325433127807,0.0009264067699953027,0.0019643395070934686,0.012083894774777296,-0.0025762467201725786,-0.0043719545892994816,-0.001238306708003858,-0.0019216078624197566,-0.0032973621944672364,-0.020665615875954047,-0.008728736266996637,0.006197195343074057,0.048499509316987204,0.012682307554061776,0.009586194523785757,0.0113379228168815,-0.008588314197155814,8.689693934097179e-05,-0.0020613069753889555,-0.004995495957346725,0.008613561989414499,0.00028809864250725327,-0.0007255696747765674,-0.005970842344673967,-0.0022311305824586143,0.00763915306670856,0.02186995948859308,0.006199542977492773,0.0006174083189567386,-0.002279639650246002,-0.01431524007389234,-0.017155119226514238,-0.001590115140425334,0.0046156591720632615,0.0017838706574534267,-0.004755729489516979,-0.01368723800881367,-0.011041611379701121,-0.0017577405090609846,0.0016733706296606747,0.004965538479102302,0.0007059139436572955,0.00022577480721969008,0.00019823283758709987,0.00038851319890127886,0.0012961302269933164,0.00790667929452938,0.0011097030995894422,0.0002299277560257959,-5.348861492041476e-05,-0.0005498562593006875,-0.0035630298286950194,-0.0019241664456595567,-0.00042193849751577555,-0.0001677170652366205,-8.974427350173901e-05,-5.817963486209856e-05,-4.402156375107812e-05,-3.842416508821736e-05,-3.859136278558801e-05,-4.461242943890268e-05,-5.96616712275233e-05,-9.423482115509812e-05,-0.000187189299720888
irConf523,13.847796987873902,10.727239287742536,17.385226525192014,71.5722103509706,24.488164561269635,11.551836228309295,14.049803353345235,40.657784327975094,147.96155295150803,30.655712539269963,10.813537203724922,6.401514644986611,5.378344345371429,8.488460058213182,11.790808694895155,8.48860741035354,8.181044622422169,16.694226908523053,9.121928299829106,5.021257296773016,4.762567582908331,5.459206121283636,7.190769591817053,12.282032175360605,18.77843798338776,51.59928494709561,166.692269360589,115.71039851443561,206.25652426316117,45.47824087366384,37.16064096820293,42.566111472452015,23.720483749532914,40.15090872807162,142.92737392399746,92.30561271651645,99.10279048787487,29.834169476147252,20.77050814929668,26.432775584775282,63.032212611909074,268.951508064802,120.16477627158348,45.77792051828128,58.253785043174894,75.3202845140781,281.0034314030675,496.6628266360791,144.85598883257018,67.05486018353672,123.56481101991564,148.84696857437947,346.14372716467886,170.49713322907033,73.17228834954219,85.08950520742232,99.55254059777563,217.51992291725927,216.92053534123883,117.2266328266642,37.714903546033476,28.307633277796512,60.36789948878196,36.031714574933844,52.9029216942445,24.72305735164285,45.74584059318811,19.381578909903496,21.142998086313,27.33546525030983,73.43884905584723,35.79864403931523,38.15420343367919,69.40717824477308,58.950450985873566,54.63704993218124,202.68884123938903,287.1833832857543,59.575302514686854,28.256581567462675,22.867495520208106,29.96387608782241,72.42830199316283,378.8975514748634,132.63109791327759,40.0052363317139,22.96982678005876,26.6624355393578,90.69804337613868,79.9288173985213,20.578828183773304,11.030007859555816,8.198001526241068,7.25240998597388,7.1976189071241725,7.817643298291222,9.211131593393223,11.791752157813985,16.603729953571435,26.473924762627764,50.97734004829474
vcdConf523,0.00016520874756061773,0.0001819619905192904,0.0002892097601107035,0.0010302771120891132,0.0012327673518788705,0.0004188826766874408,0.0004396963783971737,0.0013978783060576408,0.004870348596637889,0.0010506287478052644,0.00026572221522903005,5.863800957510175e-05,-5.1514056186606544e-05,0.0001244115505062795,-0.003312539180267928,-0.0017322529067752598,-0.0026500845459819567,-0.007004459388668197,-0.003074059643649761,-0.0007164098363474929,-0.00027143107116607557,-0.00012704361746924554,-0.00012641133037107963,-0.0007478003809298078,-0.0002892632653245519,-0.0006986548186889268,-0.003308114247501604,0.010354510618233384,0.02501933062633289,0.003778008859330024,-0.0007231174137104176,-0.004302796779071336,-0.0005812267778490073,0.0009455328352789891,0.003862367967162071,-0.00912212025733242,-0.009995537180386205,-0.0017393333786098427,-0.0006055114336668252,-0.00028187599387687333,-0.00016163534598429986,-0.004803632471836819,0.004942845575203672,0.0007434948860663929,-0.00013561118293644792,0.0015913989967301426,0.00830294056450437,0.00471116857376229,0.0019387937287073398,0.0025213365010120985,0.011509865203061182,0.009932735250379705,-0.0019880624684409953,-0.005107658539718785,0.0006974567058214333,0.003050125200574065,-0.0029704348673842192,-0.009537358828162772,0.0005373193786904557,-0.0071648247240060185,-0.0015570744216706833,-0.001271273600569244,-0.004877536675072244,-0.0031052603445047393,-0.00035603246933612156,0.00541029045842132,0.021504889586629702,0.004203518282300456,0.00216337850959115,0.0035112260459769927,0.01322273323333177,0.0011978036578555204,0.006438323186494682,0.014837099803806875,0.01194833351906258,0.0021985811148777165,-0.0011151090189968397,-0.0025842032414598523,-0.00011621229979257946,0.00020729131960080827,0.00036331582050707733,0.0006619721776658792,0.0018235848004834534,0.009718846909087564,0.006353259667011742,0.0015294844022276793,0.0003175309400445978,-0.0004180756601128687,-0.0035480564010997914,-0.0031878180777061213,-0.0005828410619219395,-0.00019282030706112958,-8.581028013060925e-05,-4.827178532032965e-05,-3.5835591428044876e-05,-3.589294511532931e-05,-4.518749031408927e-05,-6.524497702450745e-05,-0.00010341815190425116,-0.000181351012635696,-0.0003734665473900323
irConf525,68.71707975574799,178.82752707353993,42.32719671227731,62.44186423398606,70.36579755165361,29.763059594028505,18.422431108987837,37.41633612359967,71.11802530138856,43.39781568123594,12.131409669451662,7.165663399583138,6.98339643100666,14.918737965504905,19.529925432176427,12.042650703203952,18.751964098417684,45.404717992588864,20.250845499758643,21.454738954947775,24.41441730748012,8.162889836314577,6.243587957135672,7.3365211508023425,9.54069009073912,10.575001321074696,17.77726344177531,45.4270542992153,243.02120739319687,99.84515229633145,57.628324643475025,83.84560583093133,41.27541368963447,80.80885328862381,109.5722623361348,56.25193163279258,30.84170646824585,89.0878562146986,38.79673496641892,28.564901831263853,46.670183159848754,80.23817188548148,77.43060388700262,27.115360040877,27.08343160354061,27.19866003305891,55.60173209286747,67.27334796994738,221.18475928726917,627.925380363889,213.93946893250478,176.77640306983548,354.30044547518577,164.80391453773166,65.38671884088818,51.870223316201546,92.76295168818781,182.55728066643752,268.31801510169043,87.47853866772246,82.30715865290291,43.377497245926456,61.19912178917428,124.81680029151407,93.35697252066004,34.46743061880824,30.794181793618655,87.26961341239556,126.63411201678299,43.79716446205122,59.52591923507053,52.72294455025246,33.563082544268234,70.44580543804616,114.86190383569523,65.4670371920049,196.46089277817225,410.1624130103749,78.84305605816162,34.48985352855338,26.000332734184376,31.92803324576209,73.79339049500673,381.00342411838403,128.7479035963122,39.73854835027755,24.97264932205873,33.12260261023744,132.475897308018,75.87210840582577,21.44843207632328,11.847772826768427,8.854818711678323,7.822524633172742,7.7431985976798465,8.398667209394581,9.909282647287636,12.756086747239154,18.17474421775195,29.62732229320235,59.536622764242885
vcdConf525,-0.003425337717551226,-0.009957704266831423,-0.000850050837652495,0.003852103935181495,0.0038734187065388188,-0.0004253401562140916,0.0005209446935574362,0.0024195691674535214,0.003268623245658457,0.007912841344184605,0.0012710036243184508,0.0002440805132399193,-0.0004173021620201129,-0.0030246287366637657,0.0016044711942919164,-0.0018771659163285203,-0.0036782053584524157,-0.01870902490265753,-0.004897716850167971,-0.002193559688482555,-0.0017837935856591177,-0.000506550789683009,-0.0002357818247175554,-0.0001297385022733007,-7.486791925799675e-05,-2.9697313167083087e-05,-4.132803853239352e-05,-0.0002684320974879832,-0.002483612648823397,-0.0002876121487674421,0.0018401860163364493,0.01164673557168564,0.004359113910562872,0.00914278492410936,0.007979196099806548,-0.00044048089615954006,0.002236449641232261,0.011965468992811241,0.0044053058782492415,0.002422846721681713,0.002015193617842213,0.003258813241122011,0.0002861870632467599,-0.0004792398664093177,-0.001991303855667075,-0.004988742348820714,-0.02606842302803283,-0.002173730169977949,0.010086379777313404,0.033845190976210096,0.01574223455419109,0.006628943865247786,0.009203254450596407,-0.01015720525141038,-0.0006390493042776126,0.00015965747039746166,0.0005507185851864758,-0.0004430818594754073,-0.0102822456705364,-0.00944246695187262,-0.014158278054780113,-0.0027912913191374127,-0.002769042894125816,0.02312009669723721,0.010788077645712385,0.0017364023725692874,-0.000944379152161795,-0.007567306382896419,-0.011890918284197331,-0.003854351995699622,-0.007576668420781574,0.0017725138002360954,-0.00023268406931941778,-0.0038982373724207697,-0.01332322992087965,-0.0019667899782445557,0.0008203471425793963,0.003151366334563537,0.00043017772350084925,0.00015590212606093917,0.0001886870178873569,0.0004278453614406573,0.0014867006178606447,0.00909147679317974,0.0009474079855543004,0.00018902693542625988,-7.51961156961995e-05,-0.0006145966530121472,-0.003929695078075079,-0.002184011993983818,-0.00047768955459290166,-0.0001903756944471693,-0.00010246208869007378,-6.693032223283129e-05,-5.1035053714051675e-05,-4.4805927609158026e-05,-4.510339915670946e-05,-5.20529586445575e-05,-6.928647964567962e-05,-0.00010876881903595009,-0.00021470551506886442
irConf528,6.698611659073804,11.604133512727804,34.032571136599714,38.32683335715897,23.230048103869912,16.783887399265378,57.33975518113489,61.0480395510296,49.528552135715046,12.566614513215447,7.236550977188832,8.53919022752005,21.925585118914032,8.559111826792552,12.431886083729838,8.741957324176685,6.385955091821448,9.381074129009411,24.083989332064895,24.074341722456175,10.531745765201453,12.10260094396895,23.046552947986907,81.23202765556263,271.8779177767407,52.08031121926766,19.415110455774396,12.962990381778154,13.915590356363484,29.319759807689326,79.53587472670176,69.82570759402864,47.21436030089381,52.12751422500117,109.92801554147594,59.0862280009796,18.85074032116129,13.202452617735927,18.154820432915105,38.74218407141321,33.72005672322418,106.85510956270608,158.59709004054912,48.912212264241106,74.92761353173451,176.91803608731868,47.10884585152645,40.334691657711076,122.20651209265301,70.29193311888599,166.28008157114368,178.46419954457386,520.2268566026067,168.8145073715767,79.63045656371666,81.11482257747569,104.22876630727768,187.17182381288018,257.3464120185408,130.16611361341356,84.44378425816394,35.71700458555667,61.24315908284471,75.50597632734397,55.549223744297784,30.500013612532452,31.41295057600475,18.81733914836853,20.117210105441963,21.724215525991607,41.509818360227705,29.040222431451074,23.08561876877417,41.3792851732057,45.399908790516854,57.1563773703294,233.8189343876144,283.15854380597773,60.25566938404914,29.03705292959453,23.83316950613932,31.784408198118292,78.33791846814634,409.45573568511435,140.29123425279442,41.66543066853101,24.00838820610711,27.609802722545236,91.08051851779496,92.86995876760125,22.75255907654088,11.799587805171766,8.587471790883985,7.487161290444996,7.354345753071974,7.9306524478552145,9.3001739143334,11.873474601869411,16.702983775835715,26.65471046678949,51.49437099537382
vcdConf528,0.00014747554991052816,0.0004122410488971599,-0.00030703114773769207,-0.001584421183133422,-0.002127535647670248,-0.0002653964754713714,0.0004236087009756109,0.000942079105602985,0.0007788749763272857,0.00014450912803494375,4.561202340287016e-05,-1.8000006079554212e-05,-0.00022504375197134903,-4.686623526971121e-05,0.000397770982415651,0.0004487618714316006,0.0005537430872640694,0.00394348958221843,0.0014969639216295511,0.0007427494975798045,0.000253782950259642,0.00021710689122425163,0.0004311116677424311,0.001879711970951156,0.0045607226069124185,0.0007175918099976114,6.0979135340098646e-05,-0.00022236806294454082,-0.0006382287314364837,-0.002325798978391397,-0.0058908111355116,-0.004654333966591338,-0.006649757454985493,-0.005898469114833056,-0.0016292849988907786,0.0025593747876262495,0.00022969866646666625,-4.852902550122956e-05,-0.000115368246766395,0.0015228906439305045,0.0009225215286085517,0.0005746304256018022,-0.004003267046949151,0.0014838961655214847,0.010262501644212784,0.025494130415523508,0.0017134352056883293,-0.00806506830442791,-0.0503373948781136,-0.018062717892872376,-0.03224825014283868,-0.014722678496349131,-0.0278520094635312,-0.0021774641265875604,-0.007130933356938095,-0.007433032064512594,-0.0044856471519384425,-0.0008104530706116513,0.01310044757962778,0.0176585197875937,0.006809343188034196,0.0008375004532419581,-0.0014052265990196831,-0.012833177295606749,-0.0020838194287330887,-0.0006569816369549138,-0.00027600374594603604,-0.00035181619790284143,-4.824949131740398e-05,-0.0009516849397087035,0.006398801241572104,0.004744367605691863,0.0038721536886796508,-0.0015306773875827,-0.010656241484142182,-0.003024595825545772,-0.0039303709967256325,-0.0042968079022129785,-0.0009649805528777906,-0.00045190877048210644,-0.0003217923803687847,-0.0003340176588551992,-0.000563601758747489,-0.001945642915368582,-0.00629613620301342,-0.0014005700862103627,-0.0003455428590350937,4.115039738195759e-05,0.0011588134877146955,0.0012523580503654905,0.00020005708646669664,5.1993716721854075e-05,1.4999665283643643e-05,4.168858472658279e-06,2.5459560645173137e-06,5.609504623929811e-06,1.2510215391567004e-05,2.445617442767556e-05,4.552636488424231e-05,8.72527037818788e-05,0.0001891493397057448
irConf530,57.9797965395255,149.18460096767333,57.453719660168964,44.72740316392706,27.7779912506615,15.781854130896065,15.718990919413967,56.19204125948633,49.42825282867052,24.515117673328703,19.168778349152433,7.0106611459103005,5.480056881525628,9.141549058191556,18.175253002824164,8.026678773195787,5.047935761743349,7.110608640014967,4.319422457656228,5.204077625578203,14.775205215707304,8.417302496132649,5.8907717295042845,7.931964023763677,8.775476793150753,13.780866677230536,36.57359200708169,69.55084387326069,94.01292285922935,382.1092128074906,91.75516468384605,41.084145581394175,41.536887787492034,48.701125971800366,85.24216196308026,34.96400471247741,16.54229679870222,13.8259292270263,19.661570816872963,29.75825181573661,84.53364417635957,123.67528121961979,137.23815721637416,236.8386224022651,85.58585488096898,69.52593146501073,265.2465063853666,87.2518502656537,40.22433798221845,42.73730754707191,83.18075239941933,362.23591950558205,414.0538110362317,188.64115690295844,87.43882036683729,61.591627867721755,67.06857132810545,244.82661622240815,267.3454482792308,158.41009777590185,54.00581023615061,49.28768211497938,101.98389058038694,60.04037283227075,100.64071831688923,34.528498872320945,16.401351580611355,18.420934365310647,19.97543750808851,19.359933525257155,39.76020832203128,24.135441147603892,35.44220186753113,51.310761907880966,115.97402857278429,72.61720119278881,237.1348236774741,281.3889306992434,60.76119330523166,29.542932622798144,24.202042927357983,32.01925156266266,78.6433261553133,406.60147277637105,136.75182496391488,43.342576900602246,24.261873883953534,27.540338360602547,89.29131384170687,95.22168983704363,23.122107156023265,11.953939592792047,8.690747061195955,7.567785549596041,7.418959359123962,7.979128258471454,9.327401681680582,11.866091154056619,16.627153607391513,26.41105021441903,50.69728006119116
vcdConf530,8.150721857120874e-05,-0.00020582008656437292,0.0010797266032464069,0.00015645011912490092,-0.0006676415899780453,0.0005926359130788625,0.00018045882697263182,0.0012054480477863506,0.00023893002847785502,-0.005320812544227089,-0.005547225542651793,-0.0010218949586243014,-0.00028257155073996504,-3.3782223561565496e-05,0.004353300925200295,0.0011677918466739055,-0.0005853149359897324,-0.0034641935133017075,-0.0008841217166889386,-0.0009359467797275977,-0.004487743569565191,-0.0017973257358438574,-0.00042385561000086736,-8.347276097396474e-05,-1.4634717992426389e-05,0.00011480721396077431,0.0006960477509376884,0.0013411925015852822,0.0003779759027235764,0.000534310759462817,0.000775453932834597,0.0018712708157800672,0.005717572603667009,0.007032830757462361,0.0041892626120195176,0.005967477931458093,0.001597166948718799,-0.0001476792649350758,-0.0010308522854721735,-0.003396273283874501,-0.018448586042735284,-0.012791656062845252,-0.011788880873804213,-0.018780737794413714,-0.004262514781895848,-0.003861619542319213,-0.014902223022079338,-0.00459300335965771,-0.0016601619651857534,-0.0013182607721773302,-0.002306281327980217,-0.011506691686758198,0.0006498623434698057,0.006585472114484134,-0.0012716806347567678,-0.0013116873410203337,-0.0001956450156812844,-0.0006245237234114085,0.010608505186107123,0.0008295882819269552,-0.0013246422905510893,-0.0071410868625323655,-0.010186215931984495,0.0006375690883155751,0.011450899519288557,0.004040661752880241,0.0007921839756722265,0.0002401053863904664,-5.025394779432365e-05,-0.0007983525632126677,-0.004706153290108857,-0.0033962128172025834,-0.00847703003577739,-0.0025124619057627297,0.004558179378335772,0.0008702291815645464,-0.0026370780839144077,-0.003431333509704975,-0.0006639592542217364,-0.0002605257272542891,-0.00013970086783674282,-7.16470181008527e-05,8.05273402987463e-05,0.0012001260512751128,-0.0025742187936162873,-0.0007886833903092067,-0.00017886172048211147,-2.449278136988357e-05,0.00028688760104929724,0.0003359870514858512,4.468724812924969e-05,5.792989774913338e-06,-2.6493641404741758e-06,-4.005859971797808e-06,-2.7690265207458563e-06,2.2547018960212542e-08,4.438955388586734e-06,1.1368026409230673e-05,2.3135902085672316e-05,4.6040422333490275e-05,0.0001013557921736266
irConf531,35.34973986152437,45.1409822829915,22.800238795427237,35.23933808456559,63.18409218744033,34.354650698302024,18.445464801758252,41.88765872967373,46.177433000708255,11.86041718886118,7.198465955938969,7.745490417634451,17.921272827180854,47.63118222787246,21.251792644734863,16.184341217653976,13.68445422348968,21.589610004879642,15.456184819901793,6.159078619094519,4.882238418364305,4.9790117594074665,5.861587319104316,8.39660317821341,10.976950239779406,17.95551352284381,41.315808695232136,182.86932748918616,252.28971305962253,54.666214141836,40.530349465638814,65.1652474142746,49.19508637187013,48.535269092077655,38.454236045967846,38.038401806924426,82.05654479736864,30.973373399700225,20.595816970883888,41.458208559373226,59.90472286843055,148.68194597747802,120.0053131011056,40.04580496569444,65.31039889967013,54.90830706258364,36.86571219052803,93.97337740925472,48.17837662307164,69.50711460439098,216.7565369397672,889.7233328782761,233.22006336958026,176.8865695904742,75.6691622266744,62.531858703950824,71.69408733913491,221.18915076637063,218.2847812093929,70.27381428755864,62.32879138502288,39.66402508908159,37.260358702767576,41.348702583725846,54.27142334086192,17.793659186904005,15.082666850743305,30.48636509892186,33.512589196104905,27.81876693850164,64.3472081363831,81.88001598702206,60.40222151378851,143.6728526869503,272.7789377721599,77.40316386400819,95.1118061977922,375.2221052299888,82.64476174335309,32.434292022249096,24.03786933936077,29.479866298186092,67.06346567087272,346.74374302254205,136.0613696669656,44.636941298781174,23.783617265724946,25.80962198168963,75.0993160749056,120.28429598540492,26.29694622144027,12.756236776201954,9.010055648386894,7.732150544166222,7.518706541919448,8.045401338355358,9.369830603589175,11.879939306376315,16.583611681333775,26.2057298940403,49.87502546301642
vcdConf531,0.0010945414122786952,0.001820009321517631,0.0009242042340743491,0.00101202084763058,-0.00016378250944477162,0.005626521856363128,0.0019650557090469265,0.002714262342995189,0.002316852561817369,0.0005018959116663964,0.0001849797760670186,6.858669979091594e-05,5.036049364738602e-05,-0.0011567719732525216,0.0028420126178505525,-0.002457730251651313,-0.0018852382665023363,-0.005749723616987879,-0.003970961971678825,-0.0008673101182528967,-0.00034848268341439225,-0.0001796579159907712,-7.505458051144083e-05,0.0002740789263745713,3.0060460248337817e-05,-0.0002247063334293291,-0.0006511471913847464,-0.0032282347159828576,-0.004445229941955806,-0.0006933347748865002,-0.0005021097929946849,0.0034128475150457045,0.0035494431162561967,0.009064613193462526,0.0018406017434986683,-0.00047064380210612737,-0.005441772201227839,-0.0003308572921281669,0.0004541933794694993,0.0032378911884907513,0.003740317563497106,0.00047406814152325645,-0.0036965774070266025,-0.0008595344564400433,-0.0017535971404846016,-0.001454643696445892,0.00018256478016114328,0.0026276556003436845,0.0005365091305388873,0.000268891422554118,0.0011166529260722405,-0.0009775635588795378,-0.0011584866288057698,-0.0038177656357736454,-0.0016594255872776618,-0.0009684256919096103,0.0002233690392413578,0.004227221259905985,0.0010918776586022645,-0.0030754611653353767,0.00107975066469324,-0.0020880563285787775,-0.0025269670505149553,-0.0002504002150120198,-0.0013847459571769622,-0.00038477695217071204,-0.0004858805372901134,-0.002072897561724508,-0.002924990300530139,9.999627544465713e-06,0.0029793655685725765,-0.0015552359065180768,0.0006298921559849904,0.0023167684003696865,0.004812722985946386,0.0012755633059626035,0.00041075851730005587,0.0003784331744424151,0.00019090640355104755,0.0001741694585959766,0.00023203856925610433,0.00042905808067496975,0.0012673151057032738,0.00739725258107697,0.00109394709735891,0.0001827957647761185,0.00024082206637309492,0.00032375587337891087,0.0010738778934866826,0.001752969311659913,0.00034600636880272067,0.00014032054254608774,7.897406636977053e-05,5.190128346496148e-05,3.707091819306887e-05,2.772249281783739e-05,2.114066070444736e-05,1.5947737135565168e-05,1.1160783828624907e-05,5.514607272332932e-06,-4.2112730375454335e-06
irConf532,15.68777937310892,23.617174409449248,19.274497817963308,81.8615825835608,29.144049458693814,12.605391063915851,15.623108400554258,55.67043694220477,71.48687750718018,16.013272892284814,6.844581711293079,4.710228393621792,4.511362244232271,7.647960829223205,14.382249802423903,9.536532140109923,11.16582974721501,19.539976898021017,25.281768320833855,7.466814037979804,5.386966743995668,5.624671942394281,7.320378622670627,13.182245735076913,23.27512035111112,97.01327278377035,76.77071274386881,50.64148036555607,206.8672041629349,74.08672682456782,39.678178243866405,35.63890101785493,29.8757058269968,32.15996742387266,121.79610455083136,67.82705002279678,42.93892837966216,24.371910304021764,56.5272771540077,56.183454982068774,51.21989829146372,97.1166127454457,145.94319901425663,43.2513152445017,49.824958366135995,56.69324271311897,192.77239230239599,504.8225534501792,115.38399098646458,62.90921688503989,106.71089378273857,428.92665911997767,190.37805837748314,134.78299656841696,60.35005043446585,56.61589659351576,123.18425990881487,220.1178281802716,217.20323042057015,130.74470251347097,52.617371754238405,28.411220290548428,50.76854995448464,43.50394920549692,72.96462467236186,32.63774004223729,44.446646992881604,17.97622844932014,19.960280144275288,21.348732810254077,25.637670347773504,21.352261763362847,32.97348526291798,54.78996137025722,44.087018876922166,50.21688325310682,192.760377087902,288.00104639017053,58.759814192077386,27.503187072195967,22.16677856069952,29.276783046099762,72.81279743061104,371.4949151672457,118.55215622392276,36.611362453055975,21.59876641780565,25.5995982165735,87.4558651532235,80.6372932833909,20.429750170130397,10.870978738796193,8.075498926610113,7.165717454248432,7.145633432059456,7.803831595211546,9.24670647263856,11.903276852005995,16.855245306177878,27.04401577650525,52.52058729968376
