D88,D27,D14,D33,D36,D45,D57,D63,D54
-176.1893,-91.6397,-35.785,114.2689,65.2517,175.2677,171.621,-61.9744,59.6941
-174.8418,86.809,176.8513,86.6063,-178.6532,67.4468,113.3149,168.3099,-48.3671
178.3582,-91.1098,-19.4364,110.1635,-74.3548,-61.2957,-178.9116,62.5735,-60.8705
175.9722,87.2163,-177.063,79.5492,-178.1174,-76.5356,108.1948,71.0636,82.8636
173.5218,89.8789,30.6158,-103.4114,-160.5156,-76.7697,-158.7936,77.6283,92.5225
-175.7154,-92.2565,-1.0034,-81.3804,-70.4851,-61.8288,-171.3369,166.7013,-173.188
-174.3721,86.2672,-178.4653,178.538,69.8297,64.2911,-167.6152,-56.0234,47.6708
-176.1809,86.8905,146.5882,114.2392,65.2421,175.2646,171.6131,-61.9774,59.7017
-176.1972,-91.665,-35.7448,114.2396,65.2431,175.265,171.6111,-61.9791,59.7004
173.4514,87.4907,-178.5227,80.7242,-172.2701,-166.8955,-88.6604,163.3798,155.2689
175.4791,92.4902,-1.5758,-176.1741,177.6939,169.9983,-174.978,165.6993,-50.6798
-178.9294,-86.7294,-177.7869,-84.1431,-64.9037,-174.5674,-59.6727,173.2228,-178.6396
176.4986,-86.8021,178.0485,86.0167,-178.3788,67.3796,112.824,168.4839,-49.7736
-179.9761,87.27,177.768,86.3573,-176.6879,70.3594,-165.8151,-54.9915,-48.6097
-179.9856,-91.3566,-1.7574,86.3764,-176.6922,70.3562,-165.8086,-54.9947,-48.6122
176.1009,-90.6865,-21.2131,110.9503,-73.1263,-61.9312,-174.7822,63.8093,-167.583
178.8871,-87.2444,-178.6371,-83.011,-61.7975,175.2192,-176.4187,171.3607,-79.9284
-172.6845,-91.6955,22.063,-97.947,-158.3332,-169.5958,161.3505,-70.3154,155.3795
176.5534,91.9845,-1.5835,85.9914,-178.3599,67.3714,112.8305,168.4795,-49.8046
-174.3005,85.9529,177.6576,-175.729,176.69,163.7986,62.5364,63.3386,-50.2324
-176.534,86.6304,-179.973,-82.8811,-64.9711,-174.6038,-59.8154,173.3216,-178.4815
176.2474,-86.786,179.0348,85.6587,-175.9935,70.4607,-166.1022,-54.8839,-50.1481
174.9635,-86.3172,179.7147,-177.1051,178.113,65.2738,60.5539,64.5227,-51.5616
178.3994,-91.1292,-19.4354,110.1686,-74.3601,-61.301,-178.9098,62.6021,-60.8486
-176.3464,90.7815,4.2619,80.3182,-171.4035,-166.9661,-88.5804,163.3794,155.6565
175.8117,-87.5102,163.2453,108.5509,-73.7797,-61.8347,-175.1102,63.7918,-167.8753
173.2315,-86.4182,178.7803,-175.8214,178.5606,-49.9875,-86.7528,165.7935,-46.2153
-172.2283,86.1626,-179.5085,178.2098,-66.7866,-60.5429,-177.7309,-66.4223,-169.3825
-174.8451,86.8092,176.8509,86.6062,-178.6532,67.4465,113.3149,168.3099,-48.3671
-177.0466,-92.1362,-2.4934,-175.8891,177.8692,169.8336,-175.1992,165.4813,-50.204
-176.3516,-88.0156,-176.6801,80.3231,-171.3997,-166.9601,-88.5807,163.3764,155.6438
-175.4272,-92.6447,0.9849,177.8271,53.9182,-161.6083,-101.2203,-65.7646,153.5728
-172.2305,86.1624,-179.5084,178.2093,-66.7868,-60.5429,-177.7306,-66.4221,-169.3825
173.879,-87.161,164.7049,107.8619,-74.8609,-61.2555,-179.1715,62.5893,-61.6121
-174.9485,85.9566,179.7599,-179.6766,-63.9429,-179.8549,91.5754,79.1571,179.8215
-176.5208,-92.3791,-1.6407,-176.7794,178.1832,64.9957,60.0842,64.1682,-51.0648
-175.6948,86.4546,179.5172,-81.3846,-70.4751,-61.8268,-171.336,166.702,-173.1902
177.4152,91.8907,-1.3078,85.9461,172.2459,-57.7777,177.896,63.8005,-41.9716
-175.2621,86.3483,-179.0394,177.0322,66.3478,-173.3172,-95.6035,-72.2704,51.8838
-173.0822,-92.732,1.1062,-83.8137,-62.3976,-160.6444,-103.2314,-65.3556,155.1361
175.4765,92.4908,-1.5751,-176.175,177.694,169.9983,-174.9778,165.6993,-50.6799
-172.1518,89.6797,21.6917,-115.3632,71.0774,61.7546,82.8095,69.8346,47.3
-172.1649,-88.8577,-159.4268,-115.3579,71.0782,61.7531,82.8185,69.8449,47.3037
-176.2655,90.8958,4.3743,80.2039,-171.2557,-162.7913,-105.0566,68.0243,158.0773
-175.0411,86.3093,-179.7891,-82.6655,-62.342,178.356,-81.0929,159.8405,67.8796
-173.0989,-92.7412,1.1266,-83.8245,-62.4039,-160.6445,-103.229,-65.3534,155.1333
-179.9751,-91.3772,-1.7543,86.3681,-176.6795,70.3553,-165.8059,-55.0002,-48.6298
-176.5889,-87.2282,178.7232,-176.8889,-171.7006,-75.8456,-154.7638,-56.7503,89.1488
177.2857,-86.4713,-178.1604,176.8051,66.1054,-173.3276,-95.5498,-72.2922,51.4719
173.0146,92.5182,-1.2299,-176.9758,177.3151,-177.3713,-71.1213,163.945,-53.109
172.106,-87.622,-158.4028,-98.2627,-159.8979,-162.3104,-104.2578,67.5836,155.3979
172.7457,92.6944,1.2199,178.0616,-67.4429,-60.5446,-178.0647,-66.4834,-170.0943
174.9597,-86.3276,179.7024,-177.0942,178.1162,65.273,60.5487,64.5096,-51.5714
-173.1297,86.1721,-178.355,178.3382,67.9191,60.9112,110.1973,169.0008,48.256
-176.5889,91.6831,0.7886,-82.4706,-70.0806,-61.8263,-171.2482,166.8091,-173.3797
173.2864,92.6442,0.9774,179.6031,-64.3247,-179.5872,91.9183,79.0982,178.7906
172.6744,92.5889,2.6752,177.6734,67.6722,60.7734,109.8294,169.0348,47.7306
173.9524,91.6938,-16.3434,107.8629,-74.8602,-61.2544,-179.1718,62.5893,-61.6353
172.7478,92.6942,1.2197,178.0619,-67.4427,-60.5447,-178.0648,-66.4835,-170.0941
173.4512,-90.8946,2.4774,80.724,-172.27,-166.8956,-88.6603,163.3798,155.2689
-179.6422,87.8225,-151.7814,-102.0544,-158.9147,-77.4748,-156.0149,172.3413,92.4503
-175.4269,85.8942,-179.2152,177.8271,53.9183,-161.6082,-101.2202,-65.7645,153.5727
-173.9111,86.2341,-178.5904,178.6475,69.735,63.9194,-163.9508,173.3019,47.6903
-178.929,-86.7288,-177.7858,-84.144,-64.9017,-174.5658,-59.6721,173.2228,-178.6385
175.8268,-86.1132,-177.798,-83.8247,-62.2642,178.4282,-81.0535,159.9294,67.2831
173.302,92.7909,-1.0016,-177.1878,177.168,-172.9139,-90.3046,-70.5383,-53.3416
177.5657,-86.4567,-179.2919,-179.4903,-61.2235,174.5582,174.4441,-61.725,67.2952
-173.1753,-92.5262,1.9347,178.337,67.9187,60.9117,110.1997,168.9999,48.2677
-173.0727,85.8793,-178.5904,176.8,62.4501,55.4514,153.3635,-72.5359,53.4032
172.6746,-86.1187,-177.4409,177.6735,67.6722,60.7734,109.8294,169.0348,47.7305
171.721,92.4204,0.8505,-82.8037,-60.8016,173.1732,178.457,169.7291,65.6001
-175.0389,86.3087,-179.7895,-82.6651,-62.3417,178.3561,-81.093,159.8405,67.8795
-176.3537,-88.0166,-176.6805,80.3232,-171.3997,-166.9603,-88.5809,163.3766,155.6441
171.7221,-86.1135,-178.524,-82.8042,-60.801,173.1736,178.4572,169.7292,65.5999
-177.0391,-92.1373,-2.4951,-175.8875,177.8683,169.8336,-175.2016,165.4811,-50.2038
-177.121,87.9059,-158.7499,-103.9644,-160.8102,-59.5799,-171.4068,165.7381,-161.3322
-177.1596,87.8829,-158.8164,-103.9219,-160.8137,-59.5836,-171.4116,165.7361,-161.2993
-176.3562,90.7763,4.2469,80.323,-171.3997,-166.9605,-88.5811,163.3768,155.6443
-176.4972,86.3086,178.4891,-176.7698,178.188,64.9956,60.0859,64.162,-51.0739
-179.575,-91.5448,-0.2234,-82.8848,-61.7304,175.6652,-175.8988,171.4413,-81.5234
175.0445,92.4831,-1.2575,-177.0689,-165.539,-57.6683,-175.6183,-66.9645,-163.6939
-174.2891,86.3237,179.9641,177.4828,-70.0104,-60.917,177.1675,-68.4862,-63.8745
-174.5912,86.4086,-179.2218,176.7623,61.9495,57.9093,57.9584,64.3821,55.9787
-174.5912,-92.3492,1.1338,176.7623,61.9495,57.9093,57.9584,64.3821,55.9787
-175.3497,85.9891,178.1441,-176.5264,177.3601,-172.6129,-89.9635,-70.4262,-52.7376
-175.2749,-92.4402,1.2537,177.0341,66.347,-173.3174,-95.6041,-72.2708,51.8845
-176.3525,90.793,4.2465,80.3254,-171.3996,-166.9555,-88.5809,163.3791,155.6357
176.378,-91.0524,-3.0911,-176.6521,-172.2391,-75.8224,-154.7614,-56.7357,88.8828
-173.0951,85.8844,-178.5591,176.7691,62.4515,55.4531,153.3819,-72.5314,53.3832
173.0446,92.5345,-1.2507,-176.958,177.3164,-177.363,-71.09,163.9708,-53.1046
173.9813,-85.9797,-178.2321,177.5603,53.7825,-161.7851,-101.2394,-65.6568,153.7532
-178.6744,-90.9737,18.7222,-113.2994,71.1866,61.9946,83.298,70.1037,47.8786
171.6484,-85.9412,-176.4964,-85.3468,-62.9458,-160.6931,-103.5163,-65.3336,155.2225
-178.6949,87.8715,-162.4317,-113.2922,71.1975,61.9879,83.2901,70.108,47.8576
-175.0762,-92.6722,-2.3008,-176.3024,177.5272,-177.0892,-70.7902,164.1081,-52.5419
-179.5641,-91.569,-0.2177,-82.8888,-61.7235,175.6666,-175.8943,171.4529,-81.5132
177.1549,-86.2486,-177.7764,175.8875,61.8642,58.1446,58.2251,64.5396,55.3045
-173.1331,86.1701,-178.3539,178.3334,67.9194,60.9118,110.1965,169.002,48.2558
175.824,92.5581,1.6267,-83.8243,-62.2638,178.428,-81.0531,159.9296,67.2833
175.8239,-86.1122,-177.7986,-83.8243,-62.2641,178.4279,-81.0534,159.9295,67.2833
175.7436,-86.4406,179.0333,-176.4881,177.7809,168.0434,168.1335,62.5585,-51.9412
173.4544,92.823,2.9193,175.7823,62.2476,55.4052,153.4196,-72.5031,52.8315
-176.9809,86.4177,178.377,-177.6872,177.1184,61.8683,150.0106,-72.1248,-49.4159
-172.4344,-92.8917,-0.2661,-82.4094,-59.7537,-81.3116,134.2618,-70.5953,79.9395
176.1756,-91.2367,4.1287,79.4764,-177.9447,-74.5581,-153.5821,172.4499,87.2436
178.6554,91.8048,-0.7857,85.7432,174.5214,-49.8485,-87.6048,165.5561,-42.4042
175.5933,92.1824,-0.7757,-177.9599,176.9615,61.9769,150.4041,-72.1793,-49.9327
175.0216,-86.0504,179.0706,-177.0604,-165.5376,-57.6641,-175.6291,-66.9705,-163.7145
173.3117,-86.0134,179.3553,-177.2044,177.1638,-172.9105,-90.286,-70.5371,-53.331
-179.5829,87.8269,-151.7957,-102.0569,-158.9273,-77.4818,-156.0248,172.3407,92.4686
-174.3083,-92.2333,0.3077,177.491,-70.0113,-60.9122,177.1782,-68.4891,-63.8702
175.9419,-90.8868,4.244,79.4536,-177.9665,-73.5878,-154.644,78.2868,86.4363
-176.5969,91.6967,0.7926,-82.4745,-70.0785,-61.8228,-171.2477,166.8059,-173.3894
173.7674,-91.0402,2.3676,80.9154,-171.9153,-169.3171,161.8784,-70.3788,156.0607
177.3157,-86.4698,-178.1581,176.7999,66.1077,-173.3336,-95.5495,-72.2922,51.4859
-173.0054,85.853,-178.7996,-82.9062,-60.6268,173.5861,178.8774,169.7626,66.0144
-172.3941,85.8167,-179.791,-82.398,-59.7634,-81.3085,134.2738,-70.6001,79.9291
177.5232,92.2024,0.6407,-179.4996,-61.2338,174.5554,174.4508,-61.7005,67.3216
173.0859,92.8117,0.799,179.4539,-64.4941,-172.2848,-66.3388,89.8687,176.1366
178.0058,-86.3427,178.2326,-178.952,-65.827,77.803,-176.4826,165.8578,-71.464
-177.3989,-91.7354,-1.892,86.1703,173.9267,-50.0982,-87.9347,165.4036,-40.6971
173.489,-85.9981,-177.2522,175.7734,62.2485,55.4047,153.4225,-72.5057,52.8206
-173.0114,85.8494,-178.8061,-82.9016,-60.6219,173.5915,178.8665,169.7458,65.9841
-179.568,-91.5689,-0.2206,-82.887,-61.7247,175.6653,-175.8948,171.4513,-81.5126
-175.9672,-92.4534,1.2191,177.3912,52.9333,-171.5604,162.2026,-70.1348,156.5321
-176.4437,86.3553,177.8767,-175.9738,177.9809,168.1511,168.1291,62.6582,-51.3904
-174.339,-92.5637,-3.1181,-178.2346,-65.5945,77.9776,-176.1346,166.1659,-71.5937
171.6438,92.8899,1.3447,-83.655,-57.2503,-74.033,110.6105,71.9732,83.9593
-175.275,-92.731,-2.0305,-176.5362,177.3632,-172.612,-89.9606,-70.4201,-52.7409
-176.5902,-87.2297,178.7152,-176.8766,-171.6982,-75.8549,-154.7586,-56.7547,89.1568
-174.9429,-92.6422,-2.1545,-176.6668,-165.3616,-57.5748,-175.5325,-67.0778,-163.7318
171.6581,-85.7613,-178.2262,-83.4452,-59.9757,-81.291,134.5563,-70.6125,79.6139
-174.5909,-92.3496,1.1335,176.7631,61.9493,57.9089,57.9583,64.382,55.9788
-176.7489,-91.8352,-0.9415,-81.4352,-70.3918,-60.279,178.3872,64.9597,-172.9936
-173.8404,87.2183,-159.5369,-97.0127,-158.2754,-162.4805,-104.2266,67.5856,155.7824
174.8907,-86.1715,178.5631,-176.6433,179.8796,-51.3991,-62.1259,177.289,-48.7281
173.9842,92.813,1.8438,177.5626,53.7817,-161.79,-101.2434,-65.6548,153.7616
175.6847,92.6515,1.0916,177.2684,-70.3419,-61.0665,176.633,-68.725,-63.7869
177.8311,-86.7555,-178.3805,102.7836,-70.9247,-163.8624,-103.9162,-65.3619,159.7375
173.1162,-85.8864,-179.1774,179.4498,-64.5065,-172.2926,-66.3055,89.8695,176.0398
-173.2096,87.4085,-150.993,-113.6203,179.0226,-54.3818,-91.092,165.2757,-55.9081
175.5252,-86.2312,-177.9769,177.1295,52.8079,-171.6704,162.2707,-70.1765,156.6181
175.881,92.2543,-1.3398,-176.4789,177.7819,168.0393,168.1363,62.5611,-51.9421
-175.8942,-92.4644,-3.0546,-175.9258,179.9919,-51.3676,-62.2049,177.275,-48.2395
-177.5364,91.2277,5.4693,79.4519,-176.8812,-74.2768,-153.7966,172.4435,87.2592
171.6569,-85.7656,-178.2236,-83.4436,-59.9748,-81.2844,134.5565,-70.6156,79.6099
-173.2092,-91.5099,31.6703,-113.6217,179.0219,-54.3815,-91.0922,165.2752,-55.9078
-170.6752,87.0608,151.7042,102.3734,47.5621,-159.6987,-100.1075,-65.952,150.0535
178.6537,91.8054,-0.7867,85.7436,174.5212,-49.8491,-87.6051,165.5561,-42.404
-176.7685,-87.7639,-175.5889,79.3716,-177.037,-73.4475,-154.8751,78.2263,86.5538
-176.9991,86.4077,178.3664,-177.6793,177.1158,61.868,150.0095,-72.1224,-49.4071
-174.9085,86.0058,178.0532,-176.6618,-165.362,-57.5755,-175.5245,-67.0774,-163.7158
175.5595,-86.5657,179.4632,-177.9509,176.9669,61.9706,150.406,-72.1807,-49.948
-177.6031,-87.5646,-175.6429,79.462,-176.8817,-74.278,-153.8011,172.4402,87.2606
178.3311,87.3297,179.0918,-81.7804,-67.7654,-62.2647,-176.7482,165.173,-62.4775
-176.0932,-92.03,-1.9047,-177.9149,178.2909,61.7705,109.2512,-63.348,-49.2309
177.1543,92.5305,2.4076,175.8876,61.8642,58.1445,58.2251,64.5396,55.3045
-176.3508,-88.0159,-176.68,80.3231,-171.3997,-166.9601,-88.5806,163.3764,155.6439
175.0186,92.1685,-1.3914,-178.2083,177.9145,61.4592,109.0222,-63.4189,-49.6788
-173.5712,-92.986,0.5268,-82.7913,-60.6673,175.173,169.0452,70.9042,66.0437
-175.8368,-88.0077,-176.5353,80.2979,-170.8109,-169.5016,162.3097,-70.1836,156.4677
178.007,-86.3428,178.2327,-178.952,-65.8268,77.803,-176.4829,165.8577,-71.4639
176.3636,-86.0793,179.5072,-178.6195,-166.1893,64.2286,179.7506,74.0134,-170.9037
-175.9669,-92.4533,1.219,177.3913,52.9333,-171.5604,162.2026,-70.1349,156.5321
-174.3392,86.1991,176.7991,-178.2347,-65.5946,77.9775,-176.1345,166.1659,-71.5937
177.2485,92.3621,-1.6216,86.5081,173.7626,-172.5967,-92.5834,63.3854,-50.9226
-176.7286,86.8514,179.5768,-81.4415,-70.3993,-60.2738,178.3931,64.9589,-173.0119
175.6954,-86.0732,-179.135,177.2732,-70.3424,-61.0715,176.6427,-68.7324,-63.7856
174.6053,87.5609,-178.2779,80.6743,-172.144,-162.4882,-105.1902,68.0471,157.5336
176.3495,-91.0342,-3.0852,-176.6566,-172.2398,-75.8248,-154.7528,-56.7419,88.8805
-176.4467,-92.35,-2.3338,-175.9737,177.9805,168.1509,168.1287,62.658,-51.3904
174.9002,92.6486,-1.8483,-176.642,179.8865,-51.4031,-62.1271,177.2918,-48.7362
-177.8834,-87.5802,-178.7721,-82.6728,-67.5504,-62.2977,-176.6934,165.175,-61.1302
177.8309,-86.755,-178.3811,102.7833,-70.9257,-163.863,-103.9167,-65.3621,159.7382
-176.0681,86.5997,178.2052,-177.9139,178.2921,61.7703,109.2483,-63.3481,-49.2346
173.3237,92.7757,-1.0041,-177.1918,177.1693,-172.9134,-90.2843,-70.5391,-53.3549
171.4342,-87.1874,153.3103,100.7394,45.769,-159.2343,-100.1899,-66.1087,149.3837
-175.8624,-92.4957,-3.0601,-175.9228,179.9937,-51.367,-62.2036,177.2721,-48.2427
175.0213,92.1642,-1.3974,-178.2032,177.9111,61.4594,109.02,-63.4179,-49.6714
176.1203,-86.2363,-176.6518,-83.7627,-69.1549,72.3596,-175.5999,165.8516,178.6524
176.3666,-86.0794,179.5074,-178.6191,-166.1888,64.2286,179.75,74.0131,-170.9038
-174.9484,-92.524,1.8785,177.0568,48.4818,54.2215,163.2935,159.8334,-179.7734
-179.9757,87.3184,148.3734,112.4112,63.4557,-176.0722,-98.2007,60.6175,62.1556
175.5217,-86.2322,-177.9769,177.1288,52.808,-171.67,162.2708,-70.1759,156.6177
176.5841,-86.2293,-178.3051,178.1489,54.2662,-174.7935,-56.37,172.9246,-180.0288
-174.5739,-92.4907,-1.4999,-178.5305,-166.0672,64.3572,179.8787,73.9291,-170.8852
173.675,-86.1866,-177.6776,178.0368,69.6062,64.231,-168.0739,-55.9584,47.1485
175.9434,-90.878,4.2226,79.4666,-177.9698,-73.582,-154.6444,78.2922,86.4282
173.6751,-86.1866,-177.6776,178.0368,69.6062,64.231,-168.0738,-55.9583,47.1485
-175.2938,-92.7303,-2.0351,-176.534,177.3609,-172.6134,-89.9638,-70.4205,-52.74
-175.029,-92.5187,1.7865,177.3337,49.2308,55.3945,158.2466,61.1336,-179.3908
177.7265,92.4352,-2.0262,-178.8332,-64.6106,78.4814,173.1231,64.3701,-71.2911
-174.905,-91.2531,22.3252,-103.7646,-160.1878,-57.5498,179.1902,64.3997,-160.5283
-177.3023,86.2422,-179.4864,178.2632,54.2392,-174.7964,-56.366,173.0497,179.5139
-175.8194,-88.0101,-176.5333,80.2941,-170.812,-169.5008,162.3109,-70.17,156.4656
175.939,92.2938,-1.5164,-176.4339,175.4962,158.1419,80.7887,138.2544,-52.0733
-177.579,91.2436,5.4572,79.4595,-176.8805,-74.2757,-153.8014,172.4408,87.2587
-173.8378,-92.4327,-3.1889,-178.1086,-64.3054,78.7349,173.2736,64.5114,-71.4369
176.1198,-86.2358,-176.6518,-83.7632,-69.1531,72.3602,-175.6013,165.851,178.6528
174.0665,87.2974,-178.4642,80.2028,-171.2481,-58.6701,-170.0944,165.9174,-165.4148
-178.0099,86.7173,177.7801,-176.2651,175.6036,157.8034,80.4934,138.534,-51.5648
175.2776,-86.2587,-175.8236,174.2732,71.4914,-62.7492,-108.2239,71.0928,58.2413
173.7726,87.3895,-178.6433,80.9218,-171.9129,-169.3178,161.8754,-70.3787,156.0651
179.184,86.7617,178.392,-177.6377,-167.2371,-161.8128,-102.6455,-65.7112,155.0777
-173.3077,85.7838,178.621,-178.6496,-64.399,75.8338,76.183,79.3633,-179.2325
173.3004,-85.9958,179.3416,-177.1905,177.1652,-172.9134,-90.2873,-70.5368,-53.3427
-174.9484,-92.5236,1.8786,177.0569,48.4819,54.2215,163.2936,159.8334,-179.7734
-176.784,91.0565,5.5153,79.3629,-177.0367,-73.4503,-154.8803,78.2255,86.5626
-174.571,86.1853,178.5628,-178.5302,-166.0674,64.3571,179.8783,73.9287,-170.8852
-174.3346,-92.5601,2.5792,-83.7733,-70.38,72.2744,-175.0816,166.0187,178.5352
173.4542,-90.8899,2.4577,80.7389,-172.2726,-166.9073,-88.6821,163.3702,155.2991
-175.8585,90.7939,4.3601,80.3235,-170.8135,-169.5012,162.3153,-70.179,156.463
179.1531,-86.6387,179.7237,-177.8336,-166.9493,-161.8832,-102.4991,-65.7309,155.1345
-175.0401,-92.5339,1.7906,177.3286,49.231,55.3994,158.2453,61.1375,-179.3828
177.1278,92.3766,-1.6427,86.5158,173.7501,-172.5981,-92.5937,63.4103,-50.8918
178.5177,87.3407,179.1125,-81.7927,-67.7613,-62.2632,-176.7387,165.1858,-62.4647
172.8977,92.7519,-0.7735,-178.7356,-65.0676,75.6106,75.8005,79.1597,179.7211
-174.1878,86.2539,-176.4523,173.9884,71.342,-63.0742,-107.8534,71.2002,59.4096
-174.8656,86.8131,176.8466,86.6086,-178.6521,67.4469,113.3158,168.3087,-48.3722
-177.5832,-87.5597,-175.6365,79.4598,-176.8808,-74.2761,-153.8014,172.4406,87.259
-173.3068,-92.9246,-1.2811,-178.6483,-64.4005,75.8328,76.1828,79.3634,-179.2336
-175.2898,-92.7308,-2.0345,-176.5342,177.3612,-172.6131,-89.9632,-70.4205,-52.7401
-178.0775,91.8879,0.8582,-82.5582,-70.343,-60.3184,178.4657,65.0179,-173.3125
-174.3933,86.2784,-178.4743,178.5486,69.8373,64.2939,-167.6403,-56.0108,47.644
-174.3339,-92.5609,2.5787,-83.773,-70.3803,72.2743,-175.0817,166.0186,178.5353
175.8043,-86.1621,179.4166,-178.9026,-166.1083,64.5544,-168.968,172.5357,-170.2414
-171.3061,87.1989,152.5691,102.5322,46.7552,-170.8548,164.6879,162.1331,154.1698
171.8825,-86.0109,-177.3882,176.1453,48.0621,54.0723,163.4794,159.9312,-179.6104
-174.3839,86.3158,-178.4743,178.5477,69.8357,64.2976,-167.626,-55.9994,47.651
172.0492,90.2004,21.9368,-97.9258,-159.6517,-160.8231,-101.6346,-65.9963,152.5196
-175.1398,86.2912,178.5102,-178.5371,-165.8439,64.9168,-168.8548,172.7172,-170.2235
172.8974,92.7349,-0.7827,-178.7284,-65.0669,75.6125,75.8053,79.1485,179.7342
173.1951,92.3408,-1.6639,-175.814,178.5603,-49.9917,-86.7606,165.793,-46.2148
-178.9198,-92.3626,1.6765,178.4142,53.1118,51.7285,159.6514,159.9576,-62.2454
176.5762,-86.2405,-178.3071,178.1531,54.2701,-174.7913,-56.3881,172.9133,-179.9455
-170.6764,87.0555,151.7039,102.3735,47.5615,-159.6937,-100.1061,-65.953,150.0499
173.399,92.9155,-1.5909,-178.8914,-62.6916,80.1061,178.3704,-67.593,-174.1941
-171.2997,87.2046,152.5715,102.5336,46.7573,-170.8525,164.6848,162.1117,154.1703
-176.2199,-87.8668,-176.5703,80.2047,-171.2488,-162.7985,-105.0818,68.0409,158.1034
172.0299,90.211,21.939,-97.9264,-159.6504,-160.8224,-101.6348,-65.9967,152.5187
171.7622,92.6529,2.6345,176.593,48.8085,55.1555,158.3096,61.0131,-179.2241
173.0076,92.4593,-1.5598,-175.764,-179.8785,-41.3168,-101.1506,85.8228,-45.7375
170.7615,-87.3258,153.2827,101.322,45.0955,-170.7535,164.3488,162.054,153.8149
174.7033,-86.0506,-177.6805,175.7612,65.66,165.515,84.3412,69.786,52.7829
-173.0836,-92.7561,1.4086,176.3859,65.8357,165.5639,84.4906,69.8291,53.263
-177.9523,91.0679,0.518,-82.6908,-67.542,-62.3028,-176.6801,165.1676,-61.1252
175.0203,-86.5895,178.8633,-178.2021,177.9106,61.4595,109.0215,-63.4179,-49.6711
-176.0894,86.5962,178.2082,-177.9168,178.2916,61.7711,109.2498,-63.3476,-49.2336
174.6067,-90.8164,2.7363,80.6746,-172.144,-162.488,-105.1905,68.0469,157.5335
-174.1766,-92.5174,3.9184,173.9888,71.3428,-63.0737,-107.8539,71.2009,59.4081
177.8341,91.9217,2.1558,102.7807,-70.9317,-163.866,-103.9194,-65.3629,159.7419
173.4211,92.7566,-0.0728,-179.0643,-57.3203,-48.8881,-62.3863,172.2365,178.9753
170.7725,-87.329,153.2932,101.3172,45.0926,-170.7541,164.3462,162.0543,153.8211
-175.0745,85.9651,178.5285,-177.9181,-56.774,-48.8825,-62.4936,172.4052,-179.7111
173.4007,92.9157,-1.5904,-178.8918,-62.6909,80.1065,178.3702,-67.5932,-174.1937
-175.1077,-92.4111,-1.5282,-178.5469,-165.8466,64.9173,-168.8214,172.7084,-170.2265
179.0612,-90.19,-25.5615,116.1432,-70.4945,-62.2843,-165.8043,-60.0027,-168.7978
171.8817,-86.0067,-177.3986,176.152,48.0629,54.0699,163.4864,159.9106,-179.6051
-171.6886,86.0376,175.3372,87.314,172.8494,161.5248,78.5158,66.7351,-47.6358
-171.6565,-92.8109,-2.1288,-178.471,-61.5862,80.6373,178.1275,-67.5582,-173.0261
-176.4424,-92.1499,-0.5144,-83.0839,-60.2918,-64.7267,102.0257,78.1799,-177.9452
178.0782,87.7206,179.5721,-82.8691,-63.8147,179.7724,-74.5669,162.8938,-76.4241
178.1045,-91.1011,-1.0162,-82.8752,-63.8161,179.7724,-74.5627,162.894,-76.4228
-175.7998,86.3367,178.0165,-175.3074,-179.6361,-41.1034,-101.0106,85.736,-45.3454
179.0589,-90.1899,-25.5616,116.1437,-70.4942,-62.2843,-165.8046,-60.0027,-168.7977
175.8941,92.0879,2.9201,-84.1839,-65.9958,73.8731,173.4784,64.3487,-179.8341
175.0202,-86.5895,178.863,-178.2017,177.9105,61.4596,109.022,-63.4179,-49.6711
171.6626,-85.7039,165.5719,97.4179,50.9864,52.1238,157.2768,61.4291,71.8394
171.5089,93.1126,-14.8378,97.0772,49.9598,50.8442,162.5809,160.4172,72.9416
179.2171,-87.4131,-178.7502,-82.9228,-61.7163,175.8704,-179.7264,-58.7134,-80.3743
-176.0937,-92.0294,-1.9048,-177.9148,178.2908,61.7707,109.2512,-63.3482,-49.2308
171.7891,-86.1714,-177.5385,176.5942,48.8095,55.1524,158.2911,61.0294,-179.2184
179.1726,86.7687,178.3921,-177.6439,-167.2396,-161.816,-102.6472,-65.7128,155.0811
176.7573,90.8372,-22.6271,113.7214,-71.3341,-62.2647,-165.6572,-59.5881,-169.1836
174.7169,92.6805,2.4707,175.7719,65.6636,165.5209,84.3396,69.7881,52.7726
171.6664,-85.7176,165.581,97.4144,50.9898,52.1167,157.2817,61.4206,71.8305
171.5092,-85.7886,165.7835,97.0763,49.959,50.8438,162.5812,160.4171,72.9419
-170.6774,87.0542,151.7018,102.3745,47.5615,-159.6949,-100.1056,-65.9535,150.0508
-174.6577,-87.9898,-177.8485,-83.9838,-63.3961,179.8227,-74.2914,163.0049,-75.3698
-171.6888,86.037,175.3367,87.3143,172.8493,161.5245,78.5154,66.7351,-47.6357
171.4201,91.7844,-27.934,100.7387,45.7704,-159.2304,-100.1951,-66.1038,149.3914
-170.7447,-91.5198,-30.2056,103.173,54.3971,-95.6727,109.1366,71.7968,100.6628
-176.2581,90.8897,4.339,80.2225,-171.261,-162.7885,-105.06,68.0107,158.0779
173.3921,92.7718,-0.0776,-179.0591,-57.3228,-48.8895,-62.3881,172.2262,178.9404
176.7896,-88.0364,158.863,113.7301,-71.3328,-62.2627,-165.663,-59.5769,-169.1905
173.0114,-86.2424,178.8734,-175.7633,-179.8853,-41.3234,-101.152,85.8241,-45.7248
