D88,D27,D14,D33,D36,D45,D57,D63,D54
-176.3422,90.7807,4.2617,80.3189,-171.4037,-166.9661,-88.5798,163.3795,155.6576
-174.52,-92.5753,-2.3232,-175.3051,178.9735,-49.5776,-86.3516,165.9821,-45.911
-172.2283,-92.4422,0.8327,178.2098,-66.7866,-60.5429,-177.7309,-66.4223,-169.3825
-174.8439,86.8091,176.851,86.6062,-178.6532,67.4465,113.3148,168.3099,-48.3671
179.1901,86.7599,178.3925,-177.6387,-167.2375,-161.8131,-102.6465,-65.7108,155.0783
-175.4274,85.8945,-179.2154,177.8272,53.9182,-161.6085,-101.2204,-65.7646,153.573
-172.2636,-92.4287,0.8361,178.206,-66.7882,-60.5439,-177.7218,-66.4308,-169.3845
-172.2305,86.1624,-179.5084,178.2093,-66.7868,-60.5429,-177.7306,-66.4221,-169.3825
173.2695,-86.0112,-179.0222,179.595,-64.3161,-179.5928,91.9118,79.0712,178.8112
174.6062,87.5605,-178.2784,80.6746,-172.1442,-162.488,-105.1904,68.047,157.5335
173.8737,-87.16,164.7047,107.8622,-74.8608,-61.2556,-179.1715,62.5892,-61.6122
172.023,-87.6047,-158.404,-98.2625,-159.911,-162.2999,-104.2331,67.5708,155.3719
-174.9465,-92.7563,-0.0835,-179.6767,-63.9427,-179.8551,91.5756,79.1568,179.8219
-176.5208,-92.3791,-1.6407,-176.7794,178.1832,64.9957,60.0842,64.1682,-51.0648
-175.2562,-92.4423,1.2566,177.0316,66.3481,-173.3171,-95.6034,-72.2702,51.8836
-173.0667,-92.7371,1.1117,-83.816,-62.3997,-160.6505,-103.2427,-65.3558,155.1437
-172.1926,-88.8468,-159.4337,-115.351,71.0785,61.7551,82.8253,69.8577,47.3052
-172.1693,89.7271,21.689,-115.3644,71.0839,61.7475,82.807,69.8281,47.2893
-176.2678,90.8861,4.376,80.1995,-171.2552,-162.788,-105.049,68.016,158.0744
-175.0407,86.3092,-179.789,-82.6656,-62.342,178.356,-81.093,159.8405,67.8796
-179.9756,87.278,177.7513,86.369,-176.6801,70.3555,-165.806,-55.0,-48.6288
-176.5774,91.339,-1.559,-176.8889,-171.7003,-75.8441,-154.7606,-56.7492,89.146
177.2851,92.2288,1.9871,176.8056,66.1052,-173.3276,-95.5501,-72.2923,51.4721
173.0228,-86.2637,179.1169,-176.9707,177.3162,-177.3691,-71.1034,163.9563,-53.1067
172.0982,-87.6151,-158.4117,-98.2571,-159.9008,-162.3112,-104.2558,67.5813,155.3937
172.7457,92.6944,1.2199,178.0616,-67.4429,-60.5446,-178.0647,-66.4834,-170.0943
174.9597,-86.3277,179.7024,-177.0942,178.1163,65.273,60.5487,64.5096,-51.5714
-173.1304,-92.5552,1.9356,178.3374,67.9191,60.9112,110.1972,169.001,48.256
-176.5892,91.6833,0.7886,-82.4706,-70.0807,-61.8264,-171.2482,166.8092,-173.3798
173.2707,92.6778,0.9835,179.5945,-64.3159,-179.5924,91.912,79.0714,178.811
172.6755,-86.1192,-177.4407,177.6732,67.6723,60.7735,109.8294,169.0349,47.7305
173.9584,91.6926,-16.3445,107.8637,-74.8603,-61.2545,-179.1718,62.5896,-61.6355
172.7478,92.6942,1.2197,178.0619,-67.4427,-60.5447,-178.0648,-66.4835,-170.0941
-174.9433,-92.7586,-0.084,-179.6767,-63.943,-179.8545,91.5753,79.1575,179.821
177.5858,-87.6511,-156.9004,-105.293,-161.7881,-59.4483,-171.2682,165.8643,-163.3888
-179.5888,87.8181,-151.7867,-102.0587,-158.9243,-77.4827,-156.0265,172.3443,92.4678
-175.4269,85.8942,-179.2152,177.8271,53.9182,-161.6083,-101.2202,-65.7645,153.5728
-173.9329,-92.499,1.6283,178.6428,69.7324,63.9203,-163.9471,173.3025,47.6965
173.4689,87.4771,-178.5294,80.7295,-172.2672,-166.8921,-88.6599,163.3785,155.264
-178.929,-86.7288,-177.7858,-84.144,-64.9017,-174.5658,-59.6721,173.2228,-178.6385
175.8263,-86.1132,-177.798,-83.8247,-62.2643,178.4282,-81.0536,159.9294,67.2831
173.3189,-86.0267,179.3374,-177.1829,177.1669,-172.9091,-90.2979,-70.5294,-53.3383
177.5657,-86.4567,-179.2919,-179.4903,-61.2235,174.5582,174.4441,-61.725,67.2952
-179.2003,87.7478,-151.814,-102.1163,-158.8004,-76.516,-158.6586,77.6802,92.2149
177.5842,-87.6367,-156.9021,-105.2846,-161.7759,-59.4433,-171.2687,165.8578,-163.4074
-173.172,86.2004,-178.3553,178.3367,67.9187,60.9122,110.1995,169.0002,48.267
-173.0736,-92.8483,1.7763,176.8,62.45,55.4514,153.3636,-72.5359,53.4032
172.6747,-86.1188,-177.4409,177.6735,67.6722,60.7734,109.8294,169.0349,47.7305
-175.0395,-92.5097,-0.2621,-82.665,-62.3416,178.3561,-81.093,159.8405,67.8795
-176.3452,90.7745,4.2474,80.3229,-171.3999,-166.9603,-88.5811,163.3766,155.6441
-176.3543,-88.0171,-176.6807,80.3232,-171.3997,-166.9604,-88.581,163.3767,155.6443
-176.4981,-92.4022,-1.6549,-176.7705,178.1883,64.995,60.0852,64.1609,-51.0738
-173.8919,86.2273,-178.5933,178.649,69.7344,63.9165,-163.9517,173.3028,47.6868
175.0218,-86.0373,179.0776,-177.0655,-165.5395,-57.6673,-175.6223,-66.968,-163.6847
172.6745,-86.1188,-177.4409,177.6734,67.6722,60.7734,109.8294,169.0348,47.7305
-174.3256,-92.2365,0.3129,177.4874,-70.0084,-60.9147,177.1688,-68.4797,-63.8708
-174.5911,86.4087,-179.2217,176.7622,61.9495,57.9093,57.9584,64.3821,55.9787
-175.2776,85.9791,178.1608,-176.5413,177.3605,-172.6098,-89.963,-70.4248,-52.7323
-175.2753,-92.4401,1.2537,177.0341,66.347,-173.3174,-95.6041,-72.2708,51.8845
-176.372,90.7793,4.2458,80.3235,-171.3993,-166.9605,-88.5818,163.3751,155.6451
176.3678,87.62,177.0654,-176.6529,-172.2391,-75.8224,-154.7616,-56.7352,88.8827
-173.0949,85.8843,-178.5591,176.7691,62.4515,55.4531,153.3819,-72.5314,53.3832
173.9814,-85.9797,-178.2321,177.5603,53.7825,-161.7851,-101.2394,-65.6568,153.7532
-178.6777,87.8578,-162.4204,-113.3015,71.1869,61.9938,83.2965,70.1031,47.878
171.6494,-85.9423,-176.4964,-85.3469,-62.9453,-160.6924,-103.5165,-65.3338,155.2218
-178.6721,-90.9767,18.7173,-113.2974,71.1868,61.9949,83.3022,70.1092,47.8787
-175.0762,-92.6722,-2.3008,-176.3024,177.5272,-177.0892,-70.7902,164.1081,-52.5419
177.1548,-86.2486,-177.7764,175.8875,61.8642,58.1446,58.2251,64.5395,55.3045
175.8243,92.5577,1.6265,-83.8243,-62.2641,178.428,-81.0534,159.9295,67.2833
173.4555,92.8229,2.9194,175.7823,62.2477,55.4052,153.4195,-72.5031,52.8315
-176.9971,-92.2532,-1.7546,-177.6785,177.1155,61.8679,150.0086,-72.1224,-49.4069
176.1752,-91.2366,4.1287,79.4764,-177.9447,-74.5581,-153.5822,172.4499,87.2436
175.6019,-86.5646,179.4594,-177.9477,176.9637,61.972,150.4027,-72.1835,-49.9398
173.3117,-86.0134,179.3553,-177.2044,177.1638,-172.9105,-90.286,-70.5372,-53.331
-178.3779,-92.3904,-0.8173,-178.807,-61.1691,174.6981,174.3187,-61.7085,67.1393
171.6966,92.7576,3.0365,-85.3641,-62.9777,-160.7117,-103.4919,-65.3471,155.2253
172.671,92.5901,2.675,177.6741,67.6722,60.7733,109.8294,169.0348,47.7306
-179.6803,87.8225,-151.7913,-102.0585,-158.9266,-77.485,-156.0244,172.3437,92.4695
175.9418,-90.8868,4.244,79.4536,-177.9665,-73.5878,-154.6441,78.2868,86.4363
177.2851,92.2301,1.988,176.8052,66.1056,-173.3272,-95.5496,-72.2922,51.4716
-179.252,87.7769,-151.8152,-102.1156,-158.8009,-76.5162,-158.6631,77.6863,92.2173
-173.0115,85.8502,-178.8056,-82.902,-60.6214,173.5915,178.8666,169.7455,65.9841
178.0057,92.3855,-1.8424,-178.952,-65.827,77.803,-176.4826,165.8577,-71.464
-177.3949,86.9323,177.5675,86.1707,173.9265,-50.0984,-87.9349,165.4033,-40.6975
173.4897,92.8041,2.931,175.7737,62.2488,55.4046,153.4224,-72.5055,52.8203
-173.0101,-93.0024,0.7216,-82.9014,-60.6221,173.5916,178.8664,169.746,65.9841
-179.5677,87.2637,-179.6279,-82.8881,-61.7239,175.666,-175.8945,171.4523,-81.5128
-175.9606,-92.4766,1.2204,177.3889,52.9349,-171.5606,162.2034,-70.1242,156.533
-176.4442,-92.3509,-2.3332,-175.9739,177.9808,168.151,168.1291,62.6582,-51.3904
-173.8376,87.2152,-159.5415,-97.0094,-158.2725,-162.48,-104.2268,67.5849,155.7821
-175.8349,90.7801,4.3887,80.2979,-170.8108,-169.5016,162.3098,-70.1834,156.4676
-175.2456,-92.7422,-2.033,-176.535,177.3652,-172.6203,-89.9755,-70.4218,-52.7494
-176.629,91.338,-1.5556,-176.8874,-171.6999,-75.8571,-154.7616,-56.7519,89.1613
-174.591,-92.3495,1.1335,176.763,61.9493,57.909,57.9583,64.382,55.9788
-176.7404,-91.8551,-0.9456,-81.4362,-70.3887,-60.2745,178.3798,64.9572,-172.9902
-173.8384,-91.8035,21.1584,-97.0095,-158.2727,-162.4801,-104.2268,67.5849,155.7821
174.9005,92.6283,-1.849,-176.6423,179.8816,-51.403,-62.1251,177.289,-48.7275
173.9888,92.809,1.8444,177.5622,53.7817,-161.7893,-101.244,-65.6561,153.76
175.6843,92.6516,1.0914,177.2686,-70.342,-61.0665,176.633,-68.7251,-63.7869
175.5146,-86.2336,-177.9677,177.1195,52.8081,-171.6702,162.2611,-70.1806,156.6197
-175.0877,86.0522,177.8969,-176.3044,177.5273,-177.0911,-70.7896,164.1089,-52.5421
175.8641,-86.4939,179.0193,-176.4798,177.7823,168.0395,168.1364,62.56,-51.9441
-175.8934,-92.4635,-3.0543,-175.9261,179.9919,-51.3677,-62.2049,177.2749,-48.2396
-177.5778,-87.5573,-175.6345,79.4592,-176.8805,-74.2753,-153.8014,172.4409,87.2584
-173.2093,87.4076,-150.9917,-113.6218,179.0219,-54.3815,-91.0923,165.2751,-55.9077
178.6522,91.8059,-0.7876,85.7439,174.5211,-49.8497,-87.6054,165.556,-42.4038
-176.7675,91.0425,5.5028,79.3715,-177.0369,-73.4474,-154.8751,78.2263,86.5538
-176.9991,86.4077,178.3664,-177.6793,177.1158,61.868,150.0095,-72.1224,-49.4071
-174.9092,86.0058,178.0532,-176.6619,-165.362,-57.5761,-175.5249,-67.0773,-163.7162
175.6001,92.1978,-0.7969,-177.9476,176.9635,61.9719,150.403,-72.1836,-49.9398
-177.577,-87.5575,-175.6347,79.4593,-176.8805,-74.2753,-153.8015,172.4409,87.2584
177.8214,-87.7237,-146.305,-117.4545,177.7697,-54.3847,-91.2757,165.2533,-54.4116
-178.3802,-92.3744,-0.8175,-178.8062,-61.1712,174.6962,174.3263,-61.6979,67.1516
-176.0935,86.601,178.2059,-177.9149,178.2909,61.7705,109.2511,-63.348,-49.2309
177.1836,-86.2489,-177.7683,175.8809,61.8577,58.1439,58.2205,64.5272,55.3166
175.0126,-86.5732,178.879,-178.2194,177.9139,61.4535,109.018,-63.4205,-49.6917
-175.8367,-88.0077,-176.5353,80.2979,-170.8109,-169.5016,162.3097,-70.1836,156.4677
178.0072,92.3854,-1.8422,-178.952,-65.8268,77.803,-176.4829,165.8577,-71.4639
176.3637,92.4702,-0.6728,-178.6195,-166.1893,64.2286,179.7506,74.0134,-170.9037
-175.9624,86.0971,-179.0179,177.3987,52.9333,-171.5617,162.2037,-70.1318,156.5343
-174.3391,-92.5639,-3.1181,-178.2347,-65.5946,77.9775,-176.1345,166.1659,-71.5937
177.2486,-86.4617,178.1248,86.508,173.7626,-172.5967,-92.5834,63.3855,-50.9227
-176.7281,-91.8675,-0.9333,-81.4415,-70.3994,-60.2738,178.3932,64.9589,-173.0119
179.1101,-86.6196,179.728,-177.8333,-166.9481,-161.8759,-102.4925,-65.7356,155.123
174.605,87.561,-178.2779,80.6743,-172.1441,-162.4882,-105.1902,68.0471,157.5336
-174.2358,-92.2911,-2.8341,87.2098,173.5119,-172.3538,-92.2537,63.6375,-49.0505
-177.4645,86.965,177.5776,86.1624,173.9234,-50.0982,-87.9312,165.4087,-40.6876
176.3489,87.6359,177.0711,-176.6566,-172.2399,-75.8247,-154.7527,-56.7419,88.8805
174.9015,92.648,-1.848,-176.6422,179.8867,-51.4025,-62.1275,177.2924,-48.7366
-177.913,91.1056,0.4926,-82.6823,-67.5507,-62.2981,-176.6856,165.1735,-61.1371
179.2116,-87.0551,-175.8267,78.8885,-170.912,-58.7141,-169.9799,166.0424,-163.656
-176.093,-92.0296,-1.9047,-177.9149,178.2908,61.7707,109.2513,-63.3482,-49.2308
173.3248,-86.0267,179.3401,-177.1913,177.1695,-172.9132,-90.2834,-70.5385,-53.3556
171.4251,91.7907,-27.9332,100.7385,45.7734,-159.2318,-100.1922,-66.1053,149.3924
175.0207,92.1642,-1.3976,-178.203,177.911,61.4594,109.0203,-63.4179,-49.6713
176.3666,-86.0794,179.5074,-178.6191,-166.1888,64.2286,179.75,74.0131,-170.9038
-178.0649,91.8888,0.892,-82.5831,-70.3394,-60.3131,178.4676,65.0196,-173.3359
-174.9484,86.0281,-178.4638,177.0568,48.4819,54.2215,163.2935,159.8334,-179.7734
175.5214,92.5364,2.1293,177.1287,52.808,-171.67,162.2709,-70.1759,156.6177
175.5354,-86.2115,-177.9742,177.1233,52.8062,-171.6686,162.2655,-70.1608,156.621
176.5749,92.5273,1.7559,178.1541,54.2646,-174.792,-56.3722,172.9237,-180.0311
177.1734,-87.5649,-156.8823,-105.2553,-161.359,-57.5632,179.2108,64.2783,-162.6573
173.6755,92.4762,2.3719,178.0366,69.6063,64.231,-168.0738,-55.9583,47.1485
175.9425,87.4962,-176.9543,79.4673,-177.9704,-73.5798,-154.646,78.2922,86.4265
173.6751,-86.1866,-177.6776,178.0368,69.6062,64.231,-168.0738,-55.9583,47.1485
177.256,90.6099,23.9303,-105.2258,-161.364,-57.5605,179.2091,64.2781,-162.6806
177.7265,92.4352,-2.0262,-178.8332,-64.6106,78.4814,173.1231,64.3701,-71.2911
174.4911,-86.6471,154.3109,108.0808,61.6458,-176.9431,-97.9782,60.6766,63.6693
-177.3001,-92.3057,0.6858,178.2694,54.2332,-174.7859,-56.3642,173.0538,179.5179
-175.8221,-88.0055,-176.5353,80.2955,-170.8124,-169.5042,162.3087,-70.1816,156.4736
175.895,92.3102,-1.5126,-176.4368,175.4964,158.1155,80.7989,138.293,-52.081
-173.838,-92.4327,-3.189,-178.1086,-64.3054,78.7348,173.2736,64.5114,-71.4369
176.1199,92.2071,2.7723,-83.7632,-69.1531,72.3602,-175.6012,165.851,178.6528
-178.0099,86.7173,177.7801,-176.2651,175.6036,157.8034,80.4934,138.534,-51.5648
175.8191,-86.1967,179.4303,-178.9164,-166.1089,64.5593,-169.0008,172.5312,-170.2612
179.1606,-91.9664,-1.7551,-177.6355,-167.2367,-161.8152,-102.6476,-65.711,155.0805
-173.3077,85.7838,178.621,-178.6496,-64.399,75.8338,76.183,79.3633,-179.2325
173.3055,-85.9985,179.3417,-177.1905,177.1654,-172.9134,-90.2872,-70.5378,-53.3422
-174.9484,-92.5236,1.8786,177.0569,48.482,54.2215,163.2936,159.8334,-179.7734
-175.8663,90.7955,4.3612,80.3232,-170.8137,-169.5011,162.3159,-70.1774,156.4629
179.1196,-86.6238,179.7273,-177.8359,-166.9496,-161.879,-102.4939,-65.7339,155.1263
-175.0402,86.0175,-178.5373,177.3284,49.2313,55.3997,158.2448,61.1383,-179.3827
177.1225,92.3771,-1.643,86.516,173.7502,-172.598,-92.5942,63.4095,-50.8921
172.8975,-85.9617,179.2893,-178.7355,-65.0676,75.6105,75.8005,79.1596,179.7211
-177.5832,-87.5597,-175.6365,79.4598,-176.8808,-74.2761,-153.8014,172.4406,87.259
-173.3079,-92.9236,-1.2801,-178.6491,-64.3997,75.8333,76.1828,79.3633,-179.233
-175.2771,85.9735,178.1478,-176.5278,177.3663,-172.6115,-89.9595,-70.4193,-52.7527
-178.0775,91.8879,0.8582,-82.5582,-70.343,-60.3184,178.4657,65.0179,-173.3125
-173.0278,-92.7645,1.4097,176.3834,65.8371,165.5653,84.4924,69.8286,53.2619
-174.3867,86.2779,-178.4682,178.5447,69.8351,64.2947,-167.6358,-56.014,47.6519
-171.3069,87.1987,152.5688,102.5322,46.7555,-170.855,164.6885,162.1339,154.1695
171.8821,-86.0108,-177.3882,176.1453,48.062,54.0724,163.4795,159.9312,-179.6104
-174.2922,-92.5079,1.7371,178.5374,69.8317,64.2952,-167.6221,-56.0129,47.6581
172.0486,90.2007,21.9369,-97.9258,-159.6516,-160.823,-101.6345,-65.9964,152.5195
-176.7903,91.0473,5.4985,79.374,-177.0395,-73.449,-154.8768,78.2256,86.5546
-175.1398,86.2912,178.5102,-178.5371,-165.8439,64.9168,-168.8548,172.7172,-170.2235
172.8986,-85.979,179.2848,-178.7314,-65.0657,75.6136,75.8024,79.1495,179.7329
176.6233,92.4993,1.7488,178.1581,54.2735,-174.7859,-56.3919,172.8989,-179.8861
-170.6764,87.0555,151.7039,102.3735,47.5615,-159.6937,-100.1061,-65.953,150.0499
177.7277,92.4352,-2.0263,-178.8332,-64.6105,78.4814,173.1232,64.3702,-71.291
173.3991,-85.7333,178.4996,-178.8914,-62.6916,80.1061,178.3704,-67.593,-174.194
-171.2988,-90.9607,-28.4177,102.5333,46.7573,-170.8525,164.685,162.1114,154.1703
-176.2546,90.8923,4.3655,80.2077,-171.2547,-162.7892,-105.0586,68.0237,158.0765
172.0307,90.2112,21.9392,-97.9265,-159.6503,-160.8224,-101.6348,-65.9967,152.5187
171.7622,92.6529,2.6345,176.593,48.8085,55.1555,158.3096,61.0131,-179.2241
173.008,-86.2696,178.8766,-175.764,-179.8786,-41.3168,-101.1511,85.8225,-45.7374
175.8931,92.3103,-1.5126,-176.4369,175.4964,158.116,80.7986,138.292,-52.0811
174.6751,92.6876,2.4681,175.7758,65.6709,165.5263,84.3455,69.7907,52.7616
-173.0175,-92.7719,1.4053,176.3852,65.8363,165.5656,84.4909,69.8253,53.2606
-178.0034,-91.9542,-2.4565,-176.2641,175.6039,157.8033,80.493,138.5344,-51.5649
-177.942,91.0673,0.5133,-82.6847,-67.5415,-62.2956,-176.6854,165.1703,-61.1292
175.02,92.1636,-1.3994,-178.2016,177.9103,61.4596,109.0222,-63.4179,-49.671
-176.0829,86.5942,178.2091,-177.9169,178.2894,61.7702,109.2479,-63.3465,-49.2344
174.6292,87.5635,-178.269,80.6694,-172.1503,-162.4866,-105.1906,68.0343,157.5273
-174.1766,-92.5174,3.9184,173.9888,71.3428,-63.0737,-107.8539,71.2009,59.4081
173.4482,-85.941,-179.8745,-179.0708,-57.3251,-48.8911,-62.3866,172.2429,178.9469
170.7722,-87.3251,153.2918,101.3183,45.0926,-170.7536,164.3479,162.0532,153.8198
-175.0462,-92.8412,-1.4973,-177.9192,-56.7769,-48.8871,-62.494,172.4022,-179.7238
173.4002,-85.7333,178.5001,-178.8919,-62.6911,80.1064,178.3702,-67.5933,-174.1938
179.1017,88.2241,155.9577,116.1348,-70.4978,-62.2843,-165.7964,-60.024,-168.8017
-171.6565,85.9747,177.7836,-178.471,-61.5862,80.6373,178.1275,-67.5582,-173.0261
-174.5517,-92.5967,-2.3169,-175.3108,178.9688,-49.5782,-86.3473,165.9892,-45.9026
178.0967,87.6996,179.5797,-82.8766,-63.8162,179.7718,-74.5637,162.893,-76.4213
-175.8248,86.3957,178.0289,-175.3198,-179.6355,-41.1015,-101.0176,85.7288,-45.3429
175.8815,-86.2994,-176.4672,-84.1642,-66.0192,73.8636,173.5021,64.3469,-179.8366
175.0201,-86.5895,178.863,-178.2017,177.9104,61.4596,109.022,-63.4178,-49.6711
-176.0937,-92.0294,-1.9048,-177.9148,178.2908,61.7707,109.2512,-63.3482,-49.2308
171.7902,-86.1721,-177.5388,176.5944,48.8099,55.1521,158.2907,61.0298,-179.2183
179.1863,-91.9574,-1.7526,-177.6385,-167.2374,-161.8125,-102.6464,-65.7108,155.0777
174.7148,-86.0627,-177.6901,175.7717,65.6637,165.5216,84.3402,69.7879,52.7724
171.5087,93.1127,-14.8369,97.0767,49.9594,50.8441,162.581,160.4172,72.9416
-170.6765,87.0541,151.7018,102.3745,47.5615,-159.695,-100.1056,-65.9535,150.0509
-174.6661,-87.9968,-177.842,-83.9908,-63.395,179.8262,-74.3002,163.0057,-75.3695
173.1953,92.3411,-1.6639,-175.814,178.5602,-49.9918,-86.7606,165.7929,-46.2147
173.1819,-86.3922,178.7756,-175.8135,178.5601,-49.9918,-86.7598,165.7927,-46.2147
171.4132,-87.2007,153.3138,100.7372,45.7713,-159.2302,-100.1946,-66.1034,149.3906
-171.656,-92.8112,-2.1289,-178.4709,-61.5861,80.6374,178.1276,-67.5582,-173.0261
-170.7678,86.8376,150.9951,103.1734,54.3929,-95.6776,109.1399,71.8039,100.6664
-176.2403,-87.8804,-176.5852,80.2256,-171.2587,-162.788,-105.0592,68.0142,158.0715
173.3924,92.7599,-0.0765,-179.0586,-57.3249,-48.8942,-62.3882,172.2262,178.9454
176.8152,-88.0195,158.8834,113.7046,-71.3419,-62.2646,-165.6544,-59.5867,-169.1867
173.0572,-86.1905,178.8643,-175.7539,-179.8788,-41.3256,-101.1609,85.8289,-45.7367
178.6159,87.4047,179.1852,-81.8969,-67.5416,-60.667,173.0857,63.5337,-63.1041
-176.7923,-90.6835,-24.548,115.9815,-72.0449,-61.4478,-168.0001,-60.1647,-59.8879
175.8815,92.1246,2.8982,-84.1643,-66.0193,73.8636,173.5022,64.347,-179.8367
174.0729,-91.3527,2.4404,80.2032,-171.2479,-58.6707,-170.0939,165.9171,-165.4149
-176.2574,90.8997,4.367,80.2057,-171.2536,-162.7878,-105.0512,68.02,158.0673
-173.2455,86.6969,-153.5749,-108.7171,-179.9464,-176.8166,-93.5848,62.7907,-65.8551
-175.0464,-92.8412,-1.4973,-177.9192,-56.7768,-48.887,-62.494,172.402,-179.7239
179.1931,-87.0433,-175.8236,78.8856,-170.9193,-58.7156,-169.9781,166.039,-163.6544
177.4589,-86.2126,179.466,-177.5417,-168.591,-68.3913,95.0143,76.9486,-165.9098
177.1384,-86.3892,-179.5932,179.1463,-67.4976,-177.633,-94.4447,62.2003,-75.9724
176.0131,92.5063,-3.7672,87.0818,173.0564,161.4917,78.6305,66.8598,-49.4412
171.4487,91.7752,-27.9138,100.7246,45.7728,-159.2251,-100.1915,-66.1068,149.3842
-175.4237,85.8817,-179.2189,177.8298,53.9225,-161.6034,-101.2313,-65.7631,153.5736
170.2772,-87.1205,152.8394,101.7364,53.3369,-95.9828,109.7036,71.5428,100.6753
-179.7964,-86.7641,-177.8236,-84.3409,-60.2274,-64.836,102.1256,78.2787,-178.1105
174.9663,-87.629,159.5121,113.721,-72.7493,-61.4589,-167.8213,-59.6931,-60.5689
-173.5522,87.2115,-159.5455,-96.7273,-157.8655,-161.1361,-101.6871,-66.0012,153.0209
173.9418,-86.0384,179.039,-176.6345,176.8655,-70.43,122.7906,167.9551,-47.2017
-174.8486,-92.5108,-0.7303,179.7843,-67.2498,-177.4105,-94.3242,62.3786,-76.0501
179.908,-86.9876,-176.0563,79.0078,-170.2761,-56.6701,-179.4712,64.597,-162.984
-173.5754,87.2122,-159.5449,-96.7316,-157.8733,-161.1396,-101.6938,-66.0014,153.0282
-178.01,91.2732,0.8407,-82.9751,-67.5871,-60.6757,173.2151,63.6496,-61.7155
175.7782,92.4593,-1.7873,-177.8216,-62.8819,74.6256,-175.6697,166.2349,75.3
171.4715,-86.4222,-178.8572,-82.5879,-60.8483,173.7569,174.5486,-61.5529,65.6802
-175.7809,-92.4955,-2.652,-175.7469,176.9876,-70.3658,122.851,168.0726,-46.7724
-174.4817,86.4591,-176.5703,-84.3908,-67.1339,73.7926,173.9073,64.3916,179.883
-175.8005,-92.356,-2.268,-175.3083,-179.6352,-41.0986,-101.0133,85.7324,-45.3478
-172.988,85.8472,-178.8031,-82.9038,-60.6194,173.5912,178.8674,169.7442,65.9842
177.5365,92.1033,-0.5619,-179.136,-166.3635,65.4204,87.4368,72.0672,-169.1597
179.143,91.1551,0.5382,-82.9123,-61.7199,175.8698,-179.7204,-58.7212,-80.3905
179.92,-86.5207,-179.7247,-179.5767,-174.4754,-175.1429,-98.8749,60.8599,59.4517
177.277,92.235,1.99,176.8042,66.1065,-173.3266,-95.5486,-72.292,51.4707
174.235,-86.2203,179.6733,-177.1233,177.7388,64.3564,69.2337,143.1351,-50.688
173.566,-88.1203,-150.5751,-103.2529,-160.4143,-77.5168,-156.7285,-56.6617,92.4315
173.0029,-86.2611,178.8766,-175.7643,-179.8875,-41.3168,-101.1524,85.824,-45.7247
-176.6869,-92.5043,-2.1076,-177.1693,-168.6517,-68.4641,95.0434,76.9486,-165.8941
-177.3731,86.5218,178.1148,-177.0088,177.092,67.8223,-93.0487,162.1406,-48.223
174.0667,87.7809,-178.4646,80.8012,-171.8975,-161.0396,-102.689,-65.5543,154.7922
177.1165,-86.39,-179.6014,179.1535,-67.4952,-177.6326,-94.447,62.2081,-75.9858
176.1554,-86.4041,179.1647,85.9305,174.5567,-65.1809,95.0289,77.3374,-44.2889
177.4865,92.3889,-0.8283,-177.5447,-168.5872,-68.3904,95.0076,76.9291,-165.9043
178.0782,87.7205,179.5723,-82.8693,-63.8148,179.7725,-74.567,162.8934,-76.424
-173.85,86.5948,175.4901,86.2885,-179.2974,63.592,143.9704,-71.3155,-48.7713
175.8006,91.9251,-1.6675,85.8126,-177.8674,66.7711,114.6977,-64.1828,-50.1058
-175.2905,-92.4997,-2.1228,86.7633,174.2109,-65.144,95.0916,77.2617,-42.9528
173.9296,-86.0282,179.0503,-176.6476,176.8641,-70.4297,122.8028,167.9528,-47.2075
-176.3356,86.3297,178.4382,-176.5958,177.886,64.3466,69.3527,143.3522,-50.1892
173.7849,-91.041,2.3556,80.9251,-171.9147,-169.3185,161.8689,-70.3822,156.0671
175.7763,-86.1909,178.3596,-177.8262,-62.8882,74.6193,-175.6642,166.2225,75.2878
-173.6991,-92.8307,0.6063,-82.8327,-60.6401,174.1786,174.875,-61.6014,66.0124
175.7885,-86.3926,178.958,-176.4614,177.3511,165.3029,-91.5256,163.669,-53.9533
-176.326,90.7777,4.5082,80.1974,-171.3621,-161.5017,-103.0532,-65.7553,155.7348
173.0042,92.4602,-1.5596,-175.7641,-179.8782,-41.3169,-101.1489,85.8242,-45.7378
-173.5517,85.7894,-175.9996,174.4108,59.9301,-93.3782,112.9377,70.789,95.1916
-175.3289,-92.6174,-2.872,-177.2846,-62.5207,74.8753,-175.4557,166.4633,75.0905
173.8669,-86.9025,152.1807,107.807,62.6706,-70.8978,-93.278,159.7374,74.1485
-173.7197,-92.8546,0.5872,-82.8184,-60.6385,174.1809,174.8722,-61.5943,66.0243
175.8296,91.9198,-1.6712,85.8176,-177.8699,66.7711,114.6876,-64.1821,-50.1034
-175.7761,86.2062,177.5791,-175.7486,176.9878,-70.3662,122.8499,168.0721,-46.7725
174.7601,92.4419,-0.8796,-177.6048,176.9937,67.7498,-92.99,162.0683,-48.7737
177.9176,92.1094,-1.3846,86.5305,173.3815,165.6025,62.6594,63.1844,-47.6838
179.9003,91.7259,4.7337,79.0086,-170.2767,-56.6705,-179.4712,64.5977,-162.9838
179.6168,88.9988,-75.6552,-83.1867,-66.4038,69.2278,-178.8561,163.84,-178.4436
-177.4311,-92.1084,-2.3998,-176.0027,177.4965,165.3676,-91.5525,163.608,-53.3985
